Nepali_Year,Nepali_Month,Nepali_Month_Num,Nepali_Day,Nepali_Date,English_Year,English_Month,English_Day,English_Date,Fine_Gold_9999_Tola,Standard_Gold_9950_Tola,Silver_Tola,Fine_Gold_9999_10grm,Standard_Gold_9950_10grm,Silver_10grm,Tola_Actual_Ratio_9999_9950,Tola_9950_Calculated,Tola_Margin,Gram_Actual_Ratio_9999_9950,Gram_9950_Calculated,Gram_Margin,Gold_Silver_Ratio_Tola,Gold_Silver_Ratio_Gram,Discount_Pct_9999_9950_Tola,Discount_Pct_9999_9950_Gram,Tola_Fine_Change_Amount,Tola_Fine_Change_Percent,Missing_Standard_Tola,Missing_Standard_Gram,Data_Quality_Score
2074,Ashad,3,9,2074-03-9,2017,6,23,2017-06-23,54400,00000,740,46640,00000,634.50,,54109.97,290.03,,46390.88,249.12,73.51,73.51,100.0,100.0,0.0,0.0,0,0,5
2074,Ashad,3,11,2074-03-11,2017,6,25,2017-06-25,54500,0000,745,46725,0000,639,,54209.44,290.56,,46475.43,249.57,73.15,73.12,100.0,100.0,100.0,0.1838,0,0,5
2074,Ashad,3,12,2074-03-12,2017,6,26,2017-06-26,54500,0000,745,46725,0000,639,,54209.44,290.56,,46475.43,249.57,73.15,73.12,100.0,100.0,0.0,0.0,0,0,5
2074,Ashad,3,13,2074-03-13,2017,6,27,2017-06-27,54100,0000,740,46385,0000,634.50,,53811.57,288.43,,46137.24,247.76,73.11,73.1,100.0,100.0,-400.0,-0.7339,0,0,5
2074,Ashad,3,14,2074-03-14,2017,6,28,2017-06-28,54400,0000,750,46640,0000,643,,54109.97,290.03,,46390.88,249.12,72.53,72.53,100.0,100.0,300.0,0.5545,0,0,5
2074,Ashad,3,15,2074-03-15,2017,6,29,2017-06-29,54300,00000,750,46555,00000,643,,54010.5,289.5,,46306.33,248.67,72.4,72.4,100.0,100.0,-100.0,-0.1838,0,0,5
2074,Ashad,3,16,2074-03-16,2017,6,30,2017-06-30,54300,00000,745,46555,00000,639,,54010.5,289.5,,46306.33,248.67,72.89,72.86,100.0,100.0,0.0,0.0,0,0,5
2074,Ashad,3,18,2074-03-18,2017,7,2,2017-07-02,54100,00000,745,46385,00000,639,,53811.57,288.43,,46137.24,247.76,72.62,72.59,100.0,100.0,-200.0,-0.3683,0,0,5
2074,Ashad,3,19,2074-03-19,2017,7,3,2017-07-03,54000,0000,745,46295,0000,639,,53712.1,287.9,,46047.72,247.28,72.48,72.45,100.0,100.0,-100.0,-0.1848,0,0,5
2074,Ashad,3,20,2074-03-20,2017,7,4,2017-07-04,53500,0000,730,45870,0000,626,,53214.77,285.23,,45624.99,245.01,73.29,73.27,100.0,100.0,-500.0,-0.9259,0,0,5
2074,Ashad,3,21,2074-03-21,2017,7,5,2017-07-05,53600,0000,730,45955,0000,626,,53314.24,285.76,,45709.54,245.46,73.42,73.41,100.0,100.0,100.0,0.1869,0,0,5
2074,Ashad,3,22,2074-03-22,2017,7,6,2017-07-06,53600,0000,730,45955,0000,626,,53314.24,285.76,,45709.54,245.46,73.42,73.41,100.0,100.0,0.0,0.0,0,0,5
2074,Ashad,3,23,2074-03-23,2017,7,7,2017-07-07,53500,0000,730,45870,0000,626,,53214.77,285.23,,45624.99,245.01,73.29,73.27,100.0,100.0,-100.0,-0.1866,0,0,5
2074,Ashad,3,25,2074-03-25,2017,7,9,2017-07-09,53000,0000,710,45440,0000,609,,52717.43,282.57,,45197.29,242.71,74.65,74.61,100.0,100.0,-500.0,-0.9346,0,0,5
2074,Ashad,3,26,2074-03-26,2017,7,10,2017-07-10,52800,0000,705,45270,0000,604.50,,52518.5,281.5,,45028.2,241.8,74.89,74.89,100.0,100.0,-200.0,-0.3774,0,0,5
2074,Ashad,3,27,2074-03-27,2017,7,11,2017-07-11,52800,00000,705,45270,00000,604.50,,52518.5,281.5,,45028.2,241.8,74.89,74.89,100.0,100.0,0.0,0.0,0,0,5
2074,Ashad,3,28,2074-03-28,2017,7,12,2017-07-12,53200,0000,715,45610,0000,613,,52916.37,283.63,,45366.38,243.62,74.41,74.4,100.0,100.0,400.0,0.7576,0,0,5
2074,Ashad,3,29,2074-03-29,2017,7,13,2017-07-13,53300,,715,45695,,613,,53015.84,284.16,,45450.93,244.07,74.55,74.54,,,100.0,0.188,1,1,2
2074,Ashad,3,30,2074-03-30,2017,7,14,2017-07-14,53000,,710,45440,,609,,52717.43,282.57,,45197.29,242.71,74.65,74.61,,,-300.0,-0.5629,1,1,2
2074,Shrawan,4,1,2074-04-1,2017,7,16,2017-07-16,53500,0000,715,45870,0000,613,,53207.36,292.64,,45620.91,249.09,74.83,74.83,100.0,100.0,500.0,0.9434,0,0,5
2074,Shrawan,4,2,2074-04-2,2017,7,17,2017-07-17,53500,0000,720,45870,0000,617,,53207.36,292.64,,45620.91,249.09,74.31,74.34,100.0,100.0,0.0,0.0,0,0,5
2074,Shrawan,4,3,2074-04-3,2017,7,18,2017-07-18,53700,0000,725,46040,0000,621.50,,53406.27,293.73,,45789.99,250.01,74.07,74.08,100.0,100.0,200.0,0.3738,0,0,5
2074,Shrawan,4,4,2074-04-4,2017,7,19,2017-07-19,53800,00000,725,46125,0000,621.5,,53505.72,294.28,,45874.53,250.47,74.21,74.22,100.0,100.0,100.0,0.1862,0,0,5
2074,Shrawan,4,5,2074-04-5,2017,7,20,2017-07-20,53700,0000,725,46040,0000,621.50,,53406.27,293.73,,45789.99,250.01,74.07,74.08,100.0,100.0,-100.0,-0.1859,0,0,5
2074,Shrawan,4,6,2074-04-6,2017,7,21,2017-07-21,54000,0000,730,46295,0000,626,,53704.62,295.38,,46043.6,251.4,73.97,73.95,100.0,100.0,300.0,0.5587,0,0,5
2074,Shrawan,4,8,2074-04-8,2017,7,23,2017-07-23,54400,00000,740,46640,00000,634.50,,54102.44,297.56,,46386.73,253.27,73.51,73.51,100.0,100.0,400.0,0.7407,0,0,5
2074,Shrawan,4,9,2074-04-9,2017,7,24,2017-07-24,54400,0000,740,46640,00000,634.50,,54102.44,297.56,,46386.73,253.27,73.51,73.51,100.0,100.0,0.0,0.0,0,0,5
2074,Shrawan,4,10,2074-04-10,2017,7,25,2017-07-25,54400,00000,735,46640,00000,630,,54102.44,297.56,,46386.73,253.27,74.01,74.03,100.0,100.0,0.0,0.0,0,0,5
2074,Shrawan,4,11,2074-04-11,2017,7,26,2017-07-26,54100,0000,735,46385,0000,630,,53804.08,295.92,,46133.11,251.89,73.61,73.63,100.0,100.0,-300.0,-0.5515,0,0,5
2074,Shrawan,4,12,2074-04-12,2017,7,27,2017-07-27,54500,0000,745,46725,0000,639,,54201.89,298.11,,46471.27,253.73,73.15,73.12,100.0,100.0,400.0,0.7394,0,0,5
2074,Shrawan,4,13,2074-04-13,2017,7,28,2017-07-28,54400,0000,735,46640,0000,630,,54102.44,297.56,,46386.73,253.27,74.01,74.03,100.0,100.0,-100.0,-0.1835,0,0,5
2074,Shrawan,4,15,2074-04-15,2017,7,30,2017-07-30,54800,0000,745,46985,00000,639,,54500.25,299.75,,46729.85,255.15,73.56,73.53,100.0,100.0,400.0,0.7353,0,0,5
2074,Shrawan,4,16,2074-04-16,2017,7,31,2017-07-31,54700,0000,740,46895,0000,634.50,,54400.8,299.2,,46640.34,254.66,73.92,73.91,100.0,100.0,-100.0,-0.1825,0,0,5
2074,Shrawan,4,17,2074-04-17,2017,8,1,2017-08-01,54800,00000,745,46985,0000,639,,54500.25,299.75,,46729.85,255.15,73.56,73.53,100.0,100.0,100.0,0.1828,0,0,5
2074,Shrawan,4,18,2074-04-18,2017,8,2,2017-08-02,54600,0000,740,46810,0000,634.50,,54301.34,298.66,,46555.81,254.19,73.78,73.77,100.0,100.0,-200.0,-0.365,0,0,5
2074,Shrawan,4,19,2074-04-19,2017,8,3,2017-08-03,54200,0000,730,46470,0000,626,,53903.53,296.47,,46217.65,252.35,74.25,74.23,100.0,100.0,-400.0,-0.7326,0,0,5
2074,Shrawan,4,20,2074-04-20,2017,8,4,2017-08-04,54400,00000,735,46640,00000,630,,54102.44,297.56,,46386.73,253.27,74.01,74.03,100.0,100.0,200.0,0.369,0,0,5
2074,Shrawan,4,22,2074-04-22,2017,8,6,2017-08-06,54000,53700,725,46295,46040,621.50,1.00559,53699.82,300.0,1.00554,46039.94,255.0,74.48,74.49,0.5556,0.5508,-400.0,-0.7353,0,0,5
2074,Shrawan,4,23,2074-04-23,2017,8,7,2017-08-07,54000,53700,725,46295,46040,621.50,1.00559,53699.82,300.0,1.00554,46039.94,255.0,74.48,74.49,0.5556,0.5508,0.0,0.0,0,0,5
2074,Shrawan,4,24,2074-04-24,2017,8,8,2017-08-08,54100,53800,725,46385,46130,621.50,1.00558,53799.8,300.0,1.00553,46129.9,255.0,74.62,74.63,0.5545,0.5497,100.0,0.1852,0,0,5
2074,Shrawan,4,25,2074-04-25,2017,8,9,2017-08-09,54400,54100,735,46640,46385,630,1.00555,54099.75,300.0,1.0055,46384.88,255.0,74.01,74.03,0.5515,0.5467,300.0,0.5545,0,0,5
2074,Shrawan,4,26,2074-04-26,2017,8,10,2017-08-10,54900,54600,750,47070,46815,643,1.00549,54600.24,300.0,1.00545,46814.86,255.0,73.2,73.2,0.5464,0.5417,500.0,0.9191,0,0,5
2074,Shrawan,4,27,2074-04-27,2017,8,11,2017-08-11,55400,55100,755,47495,47240,647.50,1.00544,55100.25,300.0,1.0054,47239.9,255.0,73.38,73.35,0.5415,0.5369,500.0,0.9107,0,0,5
2074,Shrawan,4,28,2074-04-28,2017,8,12,2017-08-12,55400,55100,755,47495,47240,647.50,1.00544,55100.25,300.0,1.0054,47239.9,255.0,73.38,73.35,0.5415,0.5369,0.0,0.0,0,0,5
2074,Shrawan,4,29,2074-04-29,2017,8,13,2017-08-13,55500,55200,760,47585,47330,651.50,1.00543,55200.26,300.0,1.00539,47329.89,255.0,73.03,73.04,0.5405,0.5359,100.0,0.1805,0,0,5
2074,Shrawan,4,30,2074-04-30,2017,8,14,2017-08-14,55400,55100,755,47495,47240,647.50,1.00544,55100.25,300.0,1.0054,47239.9,255.0,73.38,73.35,0.5415,0.5369,-100.0,-0.1802,0,0,5
2074,Shrawan,4,31,2074-04-31,2017,8,15,2017-08-15,55000,54700,750,47155,46900,643,1.00548,54700.24,300.0,1.00544,46899.86,255.0,73.33,73.34,0.5455,0.5408,-400.0,-0.722,0,0,5
2074,Shrawan,4,32,2074-04-32,2017,8,16,2017-08-16,55000,54700,745,47155,46900,639,1.00548,54700.24,300.0,1.00544,46899.86,255.0,73.83,73.79,0.5455,0.5408,0.0,0.0,0,0,5
2074,Bhadra,5,1,2074-05-1,2017,8,17,2017-08-17,55500,55200,760,47585,47330,651.5,1.00543,55200.26,300.0,1.00539,47329.89,255.0,73.03,73.04,0.5405,0.5359,500.0,0.9091,0,0,5
2074,Bhadra,5,2,2074-05-2,2017,8,18,2017-08-18,55500,55200,755,47585,47330,647.5,1.00543,55200.26,300.0,1.00539,47329.89,255.0,73.51,73.49,0.5405,0.5359,0.0,0.0,0,0,5
2074,Bhadra,5,5,2074-05-5,2017,8,21,2017-08-21,55300,55000,750,47410,47155,643,1.00545,55000.25,300.0,1.00541,47154.89,255.0,73.73,73.73,0.5425,0.5379,-200.0,-0.3604,0,0,5
2074,Bhadra,5,6,2074-05-6,2017,8,22,2017-08-22,55500,55200,755,47585,47330,647.50,1.00543,55200.26,300.0,1.00539,47329.89,255.0,73.51,73.49,0.5405,0.5359,200.0,0.3617,0,0,5
2074,Bhadra,5,7,2074-05-7,2017,8,23,2017-08-23,55400,55100,750,47495,47240,643,1.00544,55100.25,300.0,1.0054,47239.9,255.0,73.87,73.86,0.5415,0.5369,-100.0,-0.1802,0,0,5
2074,Bhadra,5,8,2074-05-8,2017,8,24,2017-08-24,55400,55100,755,47495,47240,647.50,1.00544,55100.25,300.0,1.0054,47239.9,255.0,73.38,73.35,0.5415,0.5369,0.0,0.0,0,0,5
2074,Bhadra,5,9,2074-05-9,2017,8,25,2017-08-25,55400,55100,750,47495,47240,643,1.00544,55100.25,300.0,1.0054,47239.9,255.0,73.87,73.86,0.5415,0.5369,0.0,0.0,0,0,5
2074,Bhadra,5,11,2074-05-11,2017,8,27,2017-08-27,55500,55200,755,47585,47330,647.50,1.00543,55200.26,300.0,1.00539,47329.89,255.0,73.51,73.49,0.5405,0.5359,100.0,0.1805,0,0,5
2074,Bhadra,5,12,2074-05-12,2017,8,28,2017-08-28,55500,55200,755,47585,47330,647.50,1.00543,55200.26,300.0,1.00539,47329.89,255.0,73.51,73.49,0.5405,0.5359,0.0,0.0,0,0,5
2074,Bhadra,5,13,2074-05-13,2017,8,29,2017-08-29,56500,56200,770,48440,48185,660,1.00534,56199.89,300.0,1.00529,48185.1,255.0,73.38,73.39,0.531,0.5264,1000.0,1.8018,0,0,5
2074,Bhadra,5,14,2074-05-14,2017,8,30,2017-08-30,56300,56000,770,48270,48015,660,1.00536,55999.84,300.0,1.00531,48015.04,255.0,73.12,73.14,0.5329,0.5283,-200.0,-0.354,0,0,5
2074,Bhadra,5,15,2074-05-15,2017,8,31,2017-08-31,56000,55700,765,48010,47755,656,1.00539,55699.78,300.0,1.00534,47754.99,255.0,73.2,73.19,0.5357,0.5311,-300.0,-0.5329,0,0,5
2074,Bhadra,5,16,2074-05-16,2017,9,1,2017-09-01,56500,56200,770,48440,48185,660,1.00534,56199.89,300.0,1.00529,48185.1,255.0,73.38,73.39,0.531,0.5264,500.0,0.8929,0,0,5
2074,Bhadra,5,18,2074-05-18,2017,9,3,2017-09-03,56800,56500,780,48695,48440,669,1.00531,56499.99,300.0,1.00526,48440.2,255.0,72.82,72.79,0.5282,0.5237,300.0,0.531,0,0,5
2074,Bhadra,5,19,2074-05-19,2017,9,4,2017-09-04,57000,56700,785,48870,48615,673,1.00529,56700.06,300.0,1.00525,48614.77,255.0,72.61,72.62,0.5263,0.5218,200.0,0.3521,0,0,5
2074,Bhadra,5,20,2074-05-20,2017,9,5,2017-09-05,57300,57000,790,49125,48870,677,1.00526,57000.18,300.0,1.00522,48869.9,255.0,72.53,72.56,0.5236,0.5191,300.0,0.5263,0,0,5
2074,Bhadra,5,21,2074-05-21,2017,9,6,2017-09-06,57500,57200,790,49295,49040,677,1.00524,57200.27,300.0,1.0052,49039.99,255.0,72.78,72.81,0.5217,0.5173,200.0,0.349,0,0,5
2074,Bhadra,5,22,2074-05-22,2017,9,7,2017-09-07,57200,56900,785,49040,48785,673,1.00527,56900.14,300.0,1.00523,48784.86,255.0,72.87,72.87,0.5245,0.52,-300.0,-0.5217,0,0,5
2074,Bhadra,5,23,2074-05-23,2017,9,8,2017-09-08,57800,57500,795,49555,49300,681.50,1.00522,57499.85,300.0,1.00517,49300.12,255.0,72.7,72.71,0.519,0.5146,600.0,1.049,0,0,5
2074,Bhadra,5,25,2074-05-25,2017,9,10,2017-09-10,57500,57200,790,49295,49040,677,1.00524,57200.27,300.0,1.0052,49039.99,255.0,72.78,72.81,0.5217,0.5173,-300.0,-0.519,0,0,5
2074,Bhadra,5,26,2074-05-26,2017,9,11,2017-09-11,57200,56900,785,49040,48785,673,1.00527,56900.14,300.0,1.00523,48784.86,255.0,72.87,72.87,0.5245,0.52,-300.0,-0.5217,0,0,5
2074,Bhadra,5,27,2074-05-27,2017,9,12,2017-09-12,56900,56600,780,48785,48530,669,1.0053,56600.02,300.0,1.00525,48530.22,255.0,72.95,72.92,0.5272,0.5227,-300.0,-0.5245,0,0,5
2074,Bhadra,5,28,2074-05-28,2017,9,13,2017-09-13,57100,56800,785,48955,48700,673,1.00528,56800.1,300.0,1.00524,48699.81,255.0,72.74,72.74,0.5254,0.5209,200.0,0.3515,0,0,5
2074,Bhadra,5,29,2074-05-29,2017,9,14,2017-09-14,56800,56500,780,48695,48440,669,1.00531,56499.99,300.0,1.00526,48440.2,255.0,72.82,72.79,0.5282,0.5237,-300.0,-0.5254,0,0,5
2074,Bhadra,5,30,2074-05-30,2017,9,15,2017-09-15,57100,56800,785,48955,48700,673,1.00528,56800.1,300.0,1.00524,48699.81,255.0,72.74,72.74,0.5254,0.5209,300.0,0.5282,0,0,5
2074,Ashoj,6,1,2074-06-1,2017,9,17,2017-09-17,56700,56400,775,48610,48355,664.50,1.00532,56399.95,300.0,1.00527,48355.17,255.0,73.16,73.15,0.5291,0.5246,-400.0,-0.7005,0,0,5
2074,Ashoj,6,2,2074-06-2,2017,9,18,2017-09-18,56500,56200,775,48440,48185,664.50,1.00534,56199.89,300.0,1.00529,48185.1,255.0,72.9,72.9,0.531,0.5264,-200.0,-0.3527,0,0,5
2074,Ashoj,6,3,2074-06-3,2017,9,19,2017-09-19,56300,56000,760,48270,48015,651.50,1.00536,55999.84,300.0,1.00531,48015.04,255.0,74.08,74.09,0.5329,0.5283,-200.0,-0.354,0,0,5
2074,Ashoj,6,4,2074-06-4,2017,9,20,2017-09-20,56500,56200,765,48440,48185,656,1.00534,56199.89,300.0,1.00529,48185.1,255.0,73.86,73.84,0.531,0.5264,200.0,0.3552,0,0,5
2074,Ashoj,6,5,2074-06-5,2017,9,21,2017-09-21,56200,55900,760,48185,47930,651.50,1.00537,55899.82,300.0,1.00532,47930.01,255.0,73.95,73.96,0.5338,0.5292,-300.0,-0.531,0,0,5
2074,Ashoj,6,6,2074-06-6,2017,9,22,2017-09-22,56500,56200,765,48440,48185,656,1.00534,56199.89,300.0,1.00529,48185.1,255.0,73.86,73.84,0.531,0.5264,300.0,0.5338,0,0,5
2074,Ashoj,6,8,2074-06-8,2017,9,24,2017-09-24,56400,56100,760,48355,48100,651.50,1.00535,56099.87,300.0,1.0053,48100.07,255.0,74.21,74.22,0.5319,0.5273,-100.0,-0.177,0,0,5
2074,Ashoj,6,9,2074-06-9,2017,9,25,2017-09-25,56300,56000,760,48270,48015,651.50,1.00536,55999.84,300.0,1.00531,48015.04,255.0,74.08,74.09,0.5329,0.5283,-100.0,-0.1773,0,0,5
2074,Ashoj,6,10,2074-06-10,2017,9,26,2017-09-26,57000,56700,770,48870,48615,660,1.00529,56700.06,300.0,1.00525,48614.77,255.0,74.03,74.05,0.5263,0.5218,700.0,1.2433,0,0,5
2074,Ashoj,6,17,2074-06-17,2017,10,3,2017-10-03,56000,55700,750,48010,47755,643,1.00539,55699.78,300.0,1.00534,47754.99,255.0,74.67,74.67,0.5357,0.5311,-1000.0,-1.7544,0,0,5
2074,Ashoj,6,18,2074-06-18,2017,10,4,2017-10-04,56000,55700,755,48010,47755,647,1.00539,55699.78,300.0,1.00534,47754.99,255.0,74.17,74.2,0.5357,0.5311,0.0,0.0,0,0,5
2074,Ashoj,6,19,2074-06-19,2017,10,5,2017-10-05,56000,55700,750,48010,47755,643,1.00539,55699.78,300.0,1.00534,47754.99,255.0,74.67,74.67,0.5357,0.5311,0.0,0.0,0,0,5
2074,Ashoj,6,20,2074-06-20,2017,10,6,2017-10-06,55600,55300,750,47670,47415,643,1.00542,55300.27,300.0,1.00538,47414.91,255.0,74.13,74.14,0.5396,0.5349,-400.0,-0.7143,0,0,5
2074,Ashoj,6,22,2074-06-22,2017,10,8,2017-10-08,56000,55700,760,48010,47755,651.50,1.00539,55699.78,300.0,1.00534,47754.99,255.0,73.68,73.69,0.5357,0.5311,400.0,0.7194,0,0,5
2074,Ashoj,6,23,2074-06-23,2017,10,9,2017-10-09,56200,55900,765,48185,47930,656,1.00537,55899.82,300.0,1.00532,47930.01,255.0,73.46,73.45,0.5338,0.5292,200.0,0.3571,0,0,5
2074,Ashoj,6,24,2074-06-24,2017,10,10,2017-10-10,56400,56100,765,48355,48100,656,1.00535,56099.87,300.0,1.0053,48100.07,255.0,73.73,73.71,0.5319,0.5273,200.0,0.3559,0,0,5
2074,Ashoj,6,25,2074-06-25,2017,10,11,2017-10-11,56400,56100,765,48355,48100,656,1.00535,56099.87,300.0,1.0053,48100.07,255.0,73.73,73.71,0.5319,0.5273,0.0,0.0,0,0,5
2074,Ashoj,6,26,2074-06-26,2017,10,12,2017-10-12,56500,56200,775,48440,48185,664.50,1.00534,56199.89,300.0,1.00529,48185.1,255.0,72.9,72.9,0.531,0.5264,100.0,0.1773,0,0,5
2074,Ashoj,6,27,2074-06-27,2017,10,13,2017-10-13,56500,56200,775,48440,48185,664.50,1.00534,56199.89,300.0,1.00529,48185.1,255.0,72.9,72.9,0.531,0.5264,0.0,0.0,0,0,5
2074,Ashoj,6,29,2074-06-29,2017,10,15,2017-10-15,56700,56400,775,48610,48355,664.50,1.00532,56399.95,300.0,1.00527,48355.17,255.0,73.16,73.15,0.5291,0.5246,200.0,0.354,0,0,5
2074,Ashoj,6,30,2074-06-30,2017,10,16,2017-10-16,56600,56300,775,48525,48270,664.50,1.00533,56299.92,300.0,1.00528,48270.13,255.0,73.03,73.02,0.53,0.5255,-100.0,-0.1764,0,0,5
2074,Ashoj,6,31,2074-06-31,2017,10,17,2017-10-17,56500,56200,775,48440,48185,664.50,1.00534,56199.89,300.0,1.00529,48185.1,255.0,72.9,72.9,0.531,0.5264,-100.0,-0.1767,0,0,5
2074,Kartik,7,1,2074-07-1,2017,10,18,2017-10-18,56300,56000,770,48270,48015,660,1.00536,55999.84,300.0,1.00531,48015.04,255.0,73.12,73.14,0.5329,0.5283,-200.0,-0.354,0,0,5
2074,Kartik,7,5,2074-07-5,2017,10,22,2017-10-22,56000,55700,765,48010,47755,656,1.00539,55699.78,300.0,1.00534,47754.99,255.0,73.2,73.19,0.5357,0.5311,-300.0,-0.5329,0,0,5
2074,Kartik,7,6,2074-07-6,2017,10,23,2017-10-23,55800,55500,765,47840,47585,656,1.00541,55499.75,300.0,1.00536,47584.94,255.0,72.94,72.93,0.5376,0.533,-200.0,-0.3571,0,0,5
2074,Kartik,7,7,2074-07-7,2017,10,24,2017-10-24,55900,55600,765,47925,47670,656,1.0054,55599.76,300.0,1.00535,47669.97,255.0,73.07,73.06,0.5367,0.5321,100.0,0.1792,0,0,5
2074,Kartik,7,8,2074-07-8,2017,10,25,2017-10-25,55700,55400,760,47755,47500,651.50,1.00542,55399.73,300.0,1.00537,47499.93,255.0,73.29,73.3,0.5386,0.534,-200.0,-0.3578,0,0,5
2074,Kartik,7,9,2074-07-9,2017,10,26,2017-10-26,55700,55400,760,47755,47500,651.50,1.00542,55399.73,300.0,1.00537,47499.93,255.0,73.29,73.3,0.5386,0.534,0.0,0.0,0,0,5
2074,Kartik,7,10,2074-07-10,2017,10,27,2017-10-27,55500,55200,755,47585,47330,647.50,1.00543,55200.26,300.0,1.00539,47329.89,255.0,73.51,73.49,0.5405,0.5359,-200.0,-0.3591,0,0,5
2074,Kartik,7,12,2074-07-12,2017,10,29,2017-10-29,55700,55400,760,47755,47500,651.50,1.00542,55399.73,300.0,1.00537,47499.93,255.0,73.29,73.3,0.5386,0.534,200.0,0.3604,0,0,5
2074,Kartik,7,13,2074-07-13,2017,10,30,2017-10-30,55500,55200,755,47585,47330,647.50,1.00543,55200.26,300.0,1.00539,47329.89,255.0,73.51,73.49,0.5405,0.5359,-200.0,-0.3591,0,0,5
2074,Kartik,7,14,2074-07-14,2017,10,31,2017-10-31,55500,55200,755,47585,47330,647.50,1.00543,55200.26,300.0,1.00539,47329.89,255.0,73.51,73.49,0.5405,0.5359,0.0,0.0,0,0,5
2074,Kartik,7,15,2074-07-15,2017,11,1,2017-11-01,55200,54900,750,47325,47070,643,1.00546,54900.24,300.0,1.00542,47069.88,255.0,73.6,73.6,0.5435,0.5388,-300.0,-0.5405,0,0,5
2074,Kartik,7,16,2074-07-16,2017,11,2,2017-11-02,55500,55200,765,47585,47330,656,1.00543,55200.26,300.0,1.00539,47329.89,255.0,72.55,72.54,0.5405,0.5359,300.0,0.5435,0,0,5
2074,Kartik,7,17,2074-07-17,2017,11,3,2017-11-03,55400,55100,765,47495,47240,656,1.00544,55100.25,300.0,1.0054,47239.9,255.0,72.42,72.4,0.5415,0.5369,-100.0,-0.1802,0,0,5
2074,Kartik,7,19,2074-07-19,2017,11,5,2017-11-05,55300,55000,755,47410,47155,647.50,1.00545,55000.25,300.0,1.00541,47154.89,255.0,73.25,73.22,0.5425,0.5379,-100.0,-0.1805,0,0,5
2074,Kartik,7,20,2074-07-20,2017,11,6,2017-11-06,55300,55000,755,47410,47155,647.50,1.00545,55000.25,300.0,1.00541,47154.89,255.0,73.25,73.22,0.5425,0.5379,0.0,0.0,0,0,5
2074,Kartik,7,21,2074-07-21,2017,11,7,2017-11-07,55600,55300,765,47670,47415,656,1.00542,55300.27,300.0,1.00538,47414.91,255.0,72.68,72.67,0.5396,0.5349,300.0,0.5425,0,0,5
2074,Kartik,7,22,2074-07-22,2017,11,8,2017-11-08,55900,55600,765,47925,47670,656,1.0054,55599.76,300.0,1.00535,47669.97,255.0,73.07,73.06,0.5367,0.5321,300.0,0.5396,0,0,5
2074,Kartik,7,23,2074-07-23,2017,11,9,2017-11-09,56000,55700,765,48010,47755,656,1.00539,55699.78,300.0,1.00534,47754.99,255.0,73.2,73.19,0.5357,0.5311,100.0,0.1789,0,0,5
2074,Kartik,7,24,2074-07-24,2017,11,10,2017-11-10,56100,55800,765,48095,47840,656,1.00538,55799.8,300.0,1.00533,47840.01,255.0,73.33,73.32,0.5348,0.5302,100.0,0.1786,0,0,5
2074,Kartik,7,26,2074-07-26,2017,11,12,2017-11-12,55900,55600,760,47925,47670,651.50,1.0054,55599.76,300.0,1.00535,47669.97,255.0,73.55,73.56,0.5367,0.5321,-200.0,-0.3565,0,0,5
2074,Kartik,7,27,2074-07-27,2017,11,13,2017-11-13,56000,55700,765,48010,47755,656,1.00539,55699.78,300.0,1.00534,47754.99,255.0,73.2,73.19,0.5357,0.5311,100.0,0.1789,0,0,5
2074,Kartik,7,28,2074-07-28,2017,11,14,2017-11-14,56000,55700,765,48010,47755,656,1.00539,55699.78,300.0,1.00534,47754.99,255.0,73.2,73.19,0.5357,0.5311,0.0,0.0,0,0,5
2074,Kartik,7,29,2074-07-29,2017,11,15,2017-11-15,56200,55900,770,48185,47930,660,1.00537,55899.82,300.0,1.00532,47930.01,255.0,72.99,73.01,0.5338,0.5292,200.0,0.3571,0,0,5
2074,Kartik,7,30,2074-07-30,2017,11,16,2017-11-16,56100,55800,765,48095,47840,656,1.00538,55799.8,300.0,1.00533,47840.01,255.0,73.33,73.32,0.5348,0.5302,-100.0,-0.1779,0,0,5
2074,Mansir,8,1,2074-08-1,2017,11,17,2017-11-17,55900,55600,765,47925,47670,656,1.0054,55599.76,300.0,1.00535,47669.97,255.0,73.07,73.06,0.5367,0.5321,-200.0,-0.3565,0,0,5
2074,Mansir,8,3,2074-08-3,2017,11,19,2017-11-19,56400,56100,775,48355,48100,664.50,1.00535,56099.87,300.0,1.0053,48100.07,255.0,72.77,72.77,0.5319,0.5273,500.0,0.8945,0,0,5
2074,Mansir,8,4,2074-08-4,2017,11,20,2017-11-20,56400,56100,770,48355,48100,660,1.00535,56099.87,300.0,1.0053,48100.07,255.0,73.25,73.27,0.5319,0.5273,0.0,0.0,0,0,5
2074,Mansir,8,5,2074-08-5,2017,11,21,2017-11-21,56000,55700,760,48010,47755,651.50,1.00539,55699.78,300.0,1.00534,47754.99,255.0,73.68,73.69,0.5357,0.5311,-400.0,-0.7092,0,0,5
2074,Mansir,8,6,2074-08-6,2017,11,22,2017-11-22,55800,55500,760,47840,47585,651.50,1.00541,55499.75,300.0,1.00536,47584.94,255.0,73.42,73.43,0.5376,0.533,-200.0,-0.3571,0,0,5
2074,Mansir,8,7,2074-08-7,2017,11,23,2017-11-23,56200,55900,765,48185,47930,656,1.00537,55899.82,300.0,1.00532,47930.01,255.0,73.46,73.45,0.5338,0.5292,400.0,0.7168,0,0,5
